result,pnl,lot,entry,sl,tp1,tp2,direction,bar,time,engine,balance_before,balance_after
SL,-23.96,0.5,4472.2001953125,4467.408021730304,4479.388455685793,4486.576716059087,LONG,71,2026-01-07 23:45:00+00:00,HSD,9943.25,9919.29
SL,-29.41,0.5,4459.7998046875,4465.681581247897,4450.977139846904,4442.154475006308,SHORT,74,2026-01-08 00:30:00+00:00,HSD,9919.29,9889.88
SL,9.58,0.5,4455.0,4455.0,4443.4989321954035,4431.997864390806,SHORT,80,2026-01-08 02:00:00+00:00,HSD,9889.880000000001,9899.46
SL,-43.05,0.5,4439.39990234375,4430.789297432311,4452.315809710908,4465.231717078066,LONG,107,2026-01-08 08:45:00+00:00,HSD,9899.460000000001,9856.41
SL,-35.65,0.5,4440.7998046875,4433.670491355335,4451.493774685748,4462.187744683994,LONG,110,2026-01-08 09:30:00+00:00,HSD,9856.410000000002,9820.76
SL,-31.73,0.5,4432.2001953125,4438.545278485738,4422.6825705526435,4413.164945792787,SHORT,113,2026-01-08 10:15:00+00:00,HSD,9820.760000000002,9789.03
SL,9.23,0.5,4435.0,4435.0,4423.927899309791,4412.855798619584,SHORT,117,2026-01-08 11:15:00+00:00,HSD,9789.030000000002,9798.26
SL,-46.67,0.5,4431.60009765625,4440.9339142942135,4417.599372699305,4403.5986477423585,SHORT,128,2026-01-08 14:00:00+00:00,HSD,9798.260000000002,9751.59
TP2,63.53,0.5,4481.2998046875,4481.2998046875,4472.829738176502,4464.359671665505,SHORT,164,2026-01-09 00:00:00+00:00,HSD,9751.590000000002,9815.12
SL,7.27,0.5,4472.39990234375,4472.39990234375,4463.6809437260345,4454.961985108319,SHORT,167,2026-01-09 00:45:00+00:00,HSD,9815.120000000003,9822.39
SL,-23.58,0.5,4484.2998046875,4479.5828864731975,4491.375182008954,4498.4505593304075,LONG,211,2026-01-09 11:45:00+00:00,HSD,9822.390000000003,9798.81
SL,13.63,0.5,4495.7998046875,4495.7998046875,4512.156975648795,4528.5141466100895,LONG,218,2026-01-09 13:30:00+00:00,HSD,9798.810000000003,9812.44
SL,-61.94,0.5,4503.89990234375,4491.512540432232,4522.4809452110285,4541.061988078306,LONG,221,2026-01-09 14:15:00+00:00,HSD,9812.440000000002,9750.5
SL,-40.33,0.5,4515.89990234375,4507.833709315665,4527.999191885878,4540.0984814280055,LONG,244,2026-01-09 20:00:00+00:00,HSD,9750.500000000002,9710.17
SL,-29.84,0.5,4516.10009765625,4510.132658867709,4525.05125583906,4534.002414021871,LONG,247,2026-01-09 20:45:00+00:00,HSD,9710.170000000002,9680.33
SL,8.44,0.5,4602.39990234375,4602.39990234375,4592.272796880818,4582.145691417884,SHORT,296,2026-01-12 10:00:00+00:00,HSD,9680.330000000002,9688.77
SL,8.19,0.5,4601.0,4601.0,4591.17307040809,4581.346140816181,SHORT,300,2026-01-12 11:00:00+00:00,HSD,9688.770000000002,9696.96
SL,-47.3,0.5,4623.60009765625,4614.1398786733225,4637.790426130641,4651.980754605032,LONG,332,2026-01-12 19:00:00+00:00,HSD,9696.960000000003,9649.66
SL,-34.92,0.5,4620.60009765625,4613.616504769707,4631.075486986064,4641.550876315879,LONG,335,2026-01-12 19:45:00+00:00,HSD,9649.660000000003,9614.74
SL,-34.19,0.5,4608.7998046875,4601.961552942102,4619.057182305597,4629.314559923695,LONG,343,2026-01-12 21:45:00+00:00,HSD,9614.740000000003,9580.55
SL,-54.96,0.5,4601.2998046875,4590.307435580969,4617.788358347297,4634.276912007093,LONG,348,2026-01-13 00:00:00+00:00,HSD,9580.550000000003,9525.59
SL,-46.39,0.5,4601.10009765625,4591.821179343552,4615.018475125297,4628.936852594345,LONG,352,2026-01-13 01:00:00+00:00,HSD,9525.590000000004,9479.2
TP2,71.38,0.5,4627.7998046875,4627.7998046875,4637.31683796417,4646.83387124084,LONG,449,2026-01-14 02:15:00+00:00,HSD,9479.200000000004,9550.58
SL,-30.69,0.5,4641.60009765625,4635.462435605478,4650.806590732407,4660.013083808564,LONG,461,2026-01-14 05:15:00+00:00,HSD,9550.580000000004,9519.89
SL,-53.01,0.5,4640.5,4629.8977572359745,4656.403364146038,4672.3067282920765,LONG,464,2026-01-14 06:00:00+00:00,HSD,9519.890000000003,9466.88
SL,-42.28,0.5,4634.5,4642.955413758627,4621.816879362058,4609.133758724117,SHORT,472,2026-01-14 08:00:00+00:00,HSD,9466.880000000003,9424.6
SL,13.13,0.5,4625.7001953125,4625.7001953125,4609.939439710742,4594.178684108984,SHORT,498,2026-01-14 14:30:00+00:00,HSD,9424.600000000002,9437.73
SL,-61.66,0.5,4622.2998046875,4634.631016405343,4603.8029871107365,4585.306169533972,SHORT,501,2026-01-14 15:15:00+00:00,HSD,9437.730000000001,9376.07
SL,-59.93,0.5,4611.0,4622.986440915661,4593.020338626508,4575.040677253017,SHORT,510,2026-01-14 17:30:00+00:00,HSD,9376.070000000002,9316.14
TP2,103.48,0.5,4633.0,4633.0,4619.203193691405,4605.406387382811,SHORT,522,2026-01-14 20:30:00+00:00,HSD,9316.140000000001,9419.62
SL,-40.11,0.5,4629.10009765625,4637.121232446803,4617.068395470421,4605.036693284591,SHORT,525,2026-01-14 21:15:00+00:00,HSD,9419.62,9379.51
TP2,107.23,0.5,4621.2001953125,4621.2001953125,4606.902671611349,4592.605147910198,SHORT,528,2026-01-14 23:00:00+00:00,HSD,9379.51,9486.74
TP2,110.86,0.5,4619.60009765625,4619.60009765625,4604.818941496033,4590.037785335816,SHORT,531,2026-01-14 23:45:00+00:00,HSD,9486.74,9597.6
SL,-58.3,0.5,4588.7998046875,4600.459889552153,4571.30967739052,4553.819550093541,SHORT,545,2026-01-15 03:15:00+00:00,HSD,9597.6,9539.3
SL,-67.01,0.5,4597.2998046875,4610.701679445532,4577.196992550452,4557.0941804134045,SHORT,548,2026-01-15 04:00:00+00:00,HSD,9539.300000000001,9472.29
SL,-38.43,0.5,4608.7001953125,4616.386608744754,4597.170575164118,4585.640955015737,SHORT,562,2026-01-15 07:30:00+00:00,HSD,9472.29,9433.86
SL,-40.52,0.5,4606.2998046875,4614.404462188218,4594.142818436423,4581.985832185346,SHORT,565,2026-01-15 08:15:00+00:00,HSD,9433.86,9393.34
SL,-51.07,0.5,4617.2998046875,4607.086663407859,4632.619516606961,4647.939228526422,LONG,592,2026-01-15 15:00:00+00:00,HSD,9393.34,9342.27
SL,-53.99,0.5,4620.2001953125,4609.402106806605,4636.397328071343,4652.594460830184,LONG,595,2026-01-15 15:45:00+00:00,HSD,9342.27,9288.28
SL,-28.37,0.5,4609.0,4614.674268129398,4600.488597805903,4591.977195611806,SHORT,613,2026-01-15 20:15:00+00:00,HSD,9288.28,9259.91
SL,-33.04,0.5,4616.2001953125,4622.807282044364,4606.289565214704,4596.378935116909,SHORT,616,2026-01-15 21:00:00+00:00,HSD,9259.91,9226.87
SL,6.83,0.5,4610.5,4610.5,4618.691062890524,4626.88212578105,LONG,646,2026-01-16 05:30:00+00:00,HSD,9226.869999999999,9233.7
SL,-30.75,0.5,4611.5,4605.349036598782,4620.726445101827,4629.9528902036545,LONG,665,2026-01-16 10:15:00+00:00,HSD,9233.699999999999,9202.95
SL,-31.01,0.5,4619.7001953125,4613.497366152957,4629.004439051815,4638.308682791131,LONG,670,2026-01-16 11:30:00+00:00,HSD,9202.949999999999,9171.94
SL,-79.79,0.5,4585.2998046875,4601.258529308259,4561.361717756361,4537.423630825223,SHORT,694,2026-01-16 17:30:00+00:00,HSD,9171.939999999999,9092.15
TP2,148.61,0.5,4595.2998046875,4595.2998046875,4615.114085743443,4634.928366799386,LONG,697,2026-01-16 18:15:00+00:00,HSD,9092.149999999998,9240.76
SL,-35.54,0.5,4738.60009765625,4731.491268312912,4749.263341671256,4759.926585686263,LONG,741,2026-01-20 11:45:00+00:00,HSD,9240.759999999998,9205.22
SL,-42.04,0.5,4755.60009765625,4764.008529972845,4742.987449181357,4730.374800706463,SHORT,775,2026-01-20 20:15:00+00:00,HSD,9205.219999999998,9163.18
SL,-32.24,0.5,4761.89990234375,4768.347065801889,4752.229157156542,4742.558411969334,SHORT,782,2026-01-20 23:00:00+00:00,HSD,9163.179999999997,9130.94
SL,-44.43,0.5,4880.2998046875,4871.414741993991,4893.627398727764,4906.954992768028,LONG,840,2026-01-21 13:30:00+00:00,HSD,9130.939999999997,9086.51
TP2,183.77,0.5,4862.5,4862.5,4837.997256200498,4813.494512400995,SHORT,843,2026-01-21 14:15:00+00:00,HSD,9086.509999999997,9270.28
SL,-93.18,0.47,4812.0,4831.82605699857,4782.260914502145,4752.52182900429,SHORT,856,2026-01-21 17:30:00+00:00,HSD,9270.279999999997,9177.1
SL,-90.72,0.37,4772.5,4797.017895766265,4735.723156350603,4698.946312701206,SHORT,864,2026-01-21 19:30:00+00:00,HSD,9177.099999999997,9086.38
SL,-91.91,0.4,4800.0,4822.978380139058,4765.532429791414,4731.064859582827,SHORT,867,2026-01-21 20:15:00+00:00,HSD,9086.379999999997,8994.47
SL,-89.53,0.41,4795.89990234375,4817.735642502829,4763.146292105132,4730.392681866513,SHORT,875,2026-01-21 23:15:00+00:00,HSD,8994.469999999998,8904.94
SL,-57.68,0.5,4919.39990234375,4930.9362898350055,4902.095321106866,4884.790739869984,SHORT,1014,2026-01-23 11:00:00+00:00,HSD,8904.939999999997,8847.26
SL,-50.6,0.5,4923.2998046875,4933.419508733373,4908.12024861869,4892.9406925498815,SHORT,1017,2026-01-23 11:45:00+00:00,HSD,8847.259999999997,8796.66
SL,-50.88,0.5,4945.39990234375,4935.223524558871,4960.664469021069,4975.929035698387,LONG,1026,2026-01-23 14:00:00+00:00,HSD,8796.659999999996,8745.78
TP2,125.55,0.5,4944.10009765625,4944.10009765625,4960.840735053694,4977.581372451136,LONG,1029,2026-01-23 14:45:00+00:00,HSD,8745.779999999997,8871.33
SL,-62.25,0.5,4966.89990234375,4979.350133641844,4948.2245553966095,4929.549208449468,SHORT,1041,2026-01-23 17:45:00+00:00,HSD,8871.329999999996,8809.08
TP2,75.18,0.5,4988.2998046875,4988.2998046875,4998.323246117193,5008.346687546887,LONG,1057,2026-01-23 21:45:00+00:00,HSD,8809.079999999996,8884.26
TP2,163.29,0.5,5024.60009765625,5024.60009765625,5046.371537717961,5068.142977779671,LONG,1060,2026-01-25 23:30:00+00:00,HSD,8884.259999999997,9047.55
SL,-52.77,0.5,5064.89990234375,5075.454327957537,5049.068263923069,5033.236625502389,SHORT,1080,2026-01-26 04:30:00+00:00,HSD,9047.549999999997,8994.78
SL,-59.12,0.5,5062.7001953125,5074.523654958532,5044.965005843453,5027.229816374405,SHORT,1083,2026-01-26 05:15:00+00:00,HSD,8994.779999999997,8935.66
SL,-64.35,0.5,5094.2998046875,5081.4302714574005,5113.604104532649,5132.908404377798,LONG,1095,2026-01-26 08:15:00+00:00,HSD,8935.659999999996,8871.31
SL,-78.28,0.5,5094.7001953125,5079.045010037283,5118.182973225326,5141.665751138153,LONG,1099,2026-01-26 09:15:00+00:00,HSD,8871.309999999996,8793.03
SL,9.9,0.5,5076.2001953125,5076.2001953125,5064.315006708179,5052.4298181038575,SHORT,1113,2026-01-26 12:45:00+00:00,HSD,8793.029999999995,8802.93
SL,-80.38,0.5,5075.7001953125,5091.775223766736,5051.587652631146,5027.475109949791,SHORT,1124,2026-01-26 15:30:00+00:00,HSD,8802.929999999995,8722.55
SL,-84.94,0.5,5072.89990234375,5089.888696749899,5047.4167107345265,5021.933519125303,SHORT,1127,2026-01-26 16:15:00+00:00,HSD,8722.549999999996,8637.61
SL,-87.29,0.4,5029.7998046875,5051.622788357253,4997.06532918287,4964.330853678241,SHORT,1140,2026-01-26 19:30:00+00:00,HSD,8637.609999999995,8550.32
SL,-53.06,0.5,5093.60009765625,5082.987948782482,5109.518320966903,5125.436544277555,LONG,1194,2026-01-27 10:00:00+00:00,HSD,8550.319999999994,8497.26
SL,11.96,0.5,5082.5,5082.5,5068.145312299217,5053.790624598434,SHORT,1197,2026-01-27 10:45:00+00:00,HSD,8497.259999999995,8509.22
SL,8.8,0.5,5081.89990234375,5081.89990234375,5071.338783698199,5060.777665052648,SHORT,1200,2026-01-27 11:30:00+00:00,HSD,8509.219999999994,8518.02
TP2,176.89,0.5,5190.10009765625,5190.10009765625,5213.685111873272,5237.270126090293,LONG,1251,2026-01-28 01:15:00+00:00,HSD,8518.019999999993,8694.91
TP2,176.32,0.5,5204.39990234375,5204.39990234375,5227.909355010144,5251.418807676539,LONG,1254,2026-01-28 02:00:00+00:00,HSD,8694.909999999993,8871.23
SL,-72.42,0.5,5237.39990234375,5222.916818863557,5259.12452756404,5280.84915278433,LONG,1258,2026-01-28 03:00:00+00:00,HSD,8871.229999999992,8798.81
TP2,164.86,0.5,5229.2001953125,5229.2001953125,5251.180998419665,5273.16180152683,LONG,1261,2026-01-28 03:45:00+00:00,HSD,8798.809999999992,8963.67
TP2,134.11,0.5,5236.7998046875,5236.7998046875,5254.68049385122,5272.561183014939,LONG,1264,2026-01-28 04:30:00+00:00,HSD,8963.669999999993,9097.78
TP2,131.61,0.5,5252.2001953125,5252.2001953125,5269.747907823603,5287.295620334707,LONG,1267,2026-01-28 05:15:00+00:00,HSD,9097.779999999993,9229.39
SL,16.37,0.5,5302.10009765625,5302.10009765625,5321.7413369764145,5341.382576296578,LONG,1296,2026-01-28 12:30:00+00:00,HSD,9229.389999999994,9245.76
SL,-68.68,0.5,5314.60009765625,5300.863850369112,5335.204468586957,5355.808839517665,LONG,1299,2026-01-28 13:15:00+00:00,HSD,9245.759999999995,9177.08
TP2,206.73,0.36,5416.5,5416.5,5454.783251779586,5493.066503559172,LONG,1328,2026-01-28 20:30:00+00:00,HSD,9177.079999999994,9383.81
TP2,212.91,0.43,5417.0,5417.0,5450.008845987719,5483.0176919754385,LONG,1331,2026-01-28 21:15:00+00:00,HSD,9383.809999999994,9596.72
SL,-95.02,0.38,5577.5,5602.506435366406,5539.990346950391,5502.480693900782,SHORT,1360,2026-01-29 05:30:00+00:00,HSD,9596.719999999994,9501.7
SL,-95.17,0.26,5209.2001953125,5172.595534798002,5264.107186084248,5319.014176855995,LONG,1461,2026-01-30 07:45:00+00:00,HSD,9501.699999999993,9406.53
SL,-89.85,0.09,4679.5,4779.33491654951,4529.747625175735,4379.9952503514705,SHORT,1492,2026-02-02 18:45:00+00:00,HSD,9406.529999999993,9316.68
SL,-94.21,0.12,4717.60009765625,4796.110232507996,4599.83489537863,4482.06969310101,SHORT,1495,2026-02-02 19:30:00+00:00,HSD,9316.679999999993,9222.47
SL,-90.48,0.21,4796.2998046875,4839.3873127954985,4731.668542525502,4667.037280363505,SHORT,1518,2026-02-03 02:15:00+00:00,HSD,9222.469999999994,9131.99
SL,-90.75,0.26,4790.39990234375,4825.302825017314,4738.045518333404,4685.691134323059,SHORT,1521,2026-02-03 03:00:00+00:00,HSD,9131.989999999994,9041.24
TP2,205.33,0.39,4846.2998046875,4846.2998046875,4881.398710353796,4916.497616020091,LONG,1532,2026-02-03 05:45:00+00:00,HSD,9041.239999999994,9246.57
SL,-92.09,0.39,4913.7001953125,4890.086257553779,4949.121101950581,4984.542008588661,LONG,1535,2026-02-03 06:30:00+00:00,HSD,9246.569999999994,9154.48
SL,19.84,0.5,5080.0,5080.0,5056.187235184839,5032.374470369678,SHORT,1638,2026-02-04 09:15:00+00:00,HSD,9154.479999999994,9174.32
SL,22.99,0.49,5076.89990234375,5076.89990234375,5048.744022339272,5020.588142334794,SHORT,1641,2026-02-04 10:00:00+00:00,HSD,9174.319999999994,9197.31
SL,-93.03,0.39,5040.89990234375,5017.046928215982,5076.679363535402,5112.458824727054,LONG,1690,2026-02-04 23:15:00+00:00,HSD,9197.309999999994,9104.28
SL,-91.94,0.38,5019.2001953125,4995.006320621835,5055.491007348498,5091.781819384496,LONG,1693,2026-02-05 00:00:00+00:00,HSD,9104.279999999993,9012.34
SL,-89.13,0.24,4869.7998046875,4906.937876189346,4814.092697434732,4758.385590181963,SHORT,1713,2026-02-05 05:00:00+00:00,HSD,9012.339999999993,8923.21
SL,-90.38,0.25,4901.10009765625,4864.9463513176215,4955.330717164193,5009.561336672136,LONG,1759,2026-02-05 16:30:00+00:00,HSD,8923.209999999994,8832.83
SL,-89.13,0.28,4889.7998046875,4857.968798320268,4937.546314238347,4985.292823789194,LONG,1762,2026-02-05 17:15:00+00:00,HSD,8832.829999999994,8743.7
SL,-87.74,0.32,4785.7998046875,4813.217321629698,4744.673529274203,4703.5472538609065,SHORT,1779,2026-02-05 21:30:00+00:00,HSD,8743.699999999995,8655.96
TP2,195.99,0.33,4769.10009765625,4769.10009765625,4729.5067029943275,4689.913308332405,SHORT,1782,2026-02-05 23:15:00+00:00,HSD,8655.959999999995,8851.95
SL,-88.97,0.36,4863.0,4887.7143258267415,4825.928511259887,4788.857022519775,SHORT,1821,2026-02-06 09:00:00+00:00,HSD,8851.949999999995,8762.98
SL,21.88,0.44,4921.7001953125,4921.7001953125,4951.535966438506,4981.371737564512,LONG,1836,2026-02-06 12:45:00+00:00,HSD,8762.979999999996,8784.86
SL,-86.97,0.37,4964.39990234375,4987.903993643854,4929.143765393594,4893.887628443437,SHORT,1849,2026-02-06 16:00:00+00:00,HSD,8784.859999999995,8697.89
TP2,139.93,0.5,5004.0,5004.0,5022.657504937107,5041.3150098742135,LONG,1873,2026-02-08 23:00:00+00:00,HSD,8697.889999999996,8837.82
SL,-89.21,0.5,5057.39990234375,5039.557583433717,5084.1633807088,5110.926859073849,LONG,1876,2026-02-08 23:45:00+00:00,HSD,8837.819999999996,8748.61
SL,19.3,0.5,5028.2001953125,5028.2001953125,5005.0426158322825,4981.885036352065,SHORT,1916,2026-02-09 09:45:00+00:00,HSD,8748.609999999997,8767.91
SL,-88.18,0.5,5007.0,5024.636522485036,4980.545216272447,4954.090432544893,SHORT,1919,2026-02-09 10:30:00+00:00,HSD,8767.909999999996,8679.73
TP2,185.95,0.5,5029.5,5029.5,5054.293410195159,5079.086820390317,LONG,1923,2026-02-09 11:30:00+00:00,HSD,8679.729999999996,8865.68
SL,-66.45,0.5,5035.5,5022.210423266367,5055.43436510045,5075.3687302009,LONG,1926,2026-02-09 12:15:00+00:00,HSD,8865.679999999997,8799.23
SL,-69.4,0.5,5043.2998046875,5029.419608471793,5064.120099011059,5084.940393334619,LONG,1929,2026-02-09 13:00:00+00:00,HSD,8799.229999999996,8729.83
SL,-67.08,0.5,5041.2998046875,5054.715023800594,5021.176976017859,5001.054147348218,SHORT,1990,2026-02-10 05:15:00+00:00,HSD,8729.829999999996,8662.75
SL,14.76,0.5,5063.7998046875,5063.7998046875,5081.507743918579,5099.215683149658,LONG,2004,2026-02-10 08:45:00+00:00,HSD,8662.749999999996,8677.51
SL,-67.96,0.5,5071.2001953125,5057.608998993507,5091.58698979099,5111.973784269479,LONG,2007,2026-02-10 09:30:00+00:00,HSD,8677.509999999997,8609.55
SL,-85.65,0.41,5060.0,5039.110669221532,5091.333996167703,5122.667992335406,LONG,2038,2026-02-10 17:15:00+00:00,HSD,8609.549999999997,8523.9
SL,-53.32,0.5,5058.7998046875,5048.134975341149,5074.797048707026,5090.794292726553,LONG,2051,2026-02-10 20:30:00+00:00,HSD,8523.899999999998,8470.58
SL,-71.56,0.5,5075.0,5060.687817696933,5096.4682734546,5117.936546909202,LONG,2068,2026-02-11 01:45:00+00:00,HSD,8470.579999999998,8399.02
SL,-41.69,0.5,5088.2998046875,5079.961068460571,5100.807909027893,5113.316013368286,LONG,2088,2026-02-11 06:45:00+00:00,HSD,8399.019999999999,8357.33
SL,14.45,0.5,5118.60009765625,5118.60009765625,5135.938696494149,5153.277295332046,LONG,2104,2026-02-11 10:45:00+00:00,HSD,8357.329999999998,8371.78
SL,-65.25,0.5,5134.2001953125,5121.151141372599,5153.773776222351,5173.347357132202,LONG,2107,2026-02-11 11:30:00+00:00,HSD,8371.779999999999,8306.53
SL,-82.51,0.3,5083.39990234375,5110.903104713132,5042.145098789677,5000.890295235605,SHORT,2115,2026-02-11 13:30:00+00:00,HSD,8306.529999999999,8224.02
SL,20.8,0.36,5094.0,5094.0,5059.336312693648,5024.672625387297,SHORT,2118,2026-02-11 14:15:00+00:00,HSD,8224.019999999999,8244.82
SL,-76.24,0.5,5086.0,5101.248576629896,5063.127135055156,5040.254270110312,SHORT,2149,2026-02-11 23:00:00+00:00,HSD,8244.819999999998,8168.58
SL,-68.33,0.5,5083.5,5097.166011188624,5063.000983217064,5042.501966434127,SHORT,2152,2026-02-11 23:45:00+00:00,HSD,8168.579999999998,8100.25
SL,17.54,0.5,4987.39990234375,4987.39990234375,5008.445467180745,5029.4910320177405,LONG,2274,2026-02-13 07:15:00+00:00,HSD,8100.249999999998,8117.79
SL,-80.33,0.46,4998.7998046875,4981.336371480509,5024.994954497985,5051.190104308472,LONG,2277,2026-02-13 08:00:00+00:00,HSD,8117.789999999998,8037.46
SL,-74.04,0.5,4984.89990234375,4999.708108821444,4962.68759262721,4940.475282910669,SHORT,2282,2026-02-13 09:15:00+00:00,HSD,8037.459999999998,7963.42
SL,-80.26,0.41,5032.2998046875,5012.723222037171,5061.664678662994,5091.029552638488,LONG,2306,2026-02-13 15:15:00+00:00,HSD,7963.419999999998,7883.16
SL,-78.01,0.31,5050.60009765625,5025.43410096544,5088.349092692466,5126.098087728681,LONG,2310,2026-02-13 16:15:00+00:00,HSD,7883.159999999998,7805.15
SL,-62.41,0.5,5031.0,5043.48110035022,5012.27834947467,4993.55669894934,SHORT,2337,2026-02-16 00:15:00+00:00,HSD,7805.149999999998,7742.74
SL,-59.65,0.5,5048.7001953125,5036.770826446976,5066.594248610787,5084.488301909074,LONG,2341,2026-02-16 01:15:00+00:00,HSD,7742.739999999998,7683.09
TP2,173.5,0.41,4946.7001953125,4946.7001953125,4918.48954176148,4890.278888210459,SHORT,2356,2026-02-17 05:00:00+00:00,HSD,7683.089999999998,7856.59
SL,-78.85,0.36,4946.2998046875,4924.397405518746,4979.15340344063,5012.007002193761,LONG,2368,2026-02-17 08:00:00+00:00,HSD,7856.589999999998,7777.74
SL,-64.08,0.5,4939.5,4926.683859546185,4958.7242106807225,4977.948421361445,LONG,2371,2026-02-17 08:45:00+00:00,HSD,7777.739999999998,7713.66
SL,-62.62,0.5,4945.2001953125,4932.6755898510455,4963.987103504682,4982.774011696863,LONG,2375,2026-02-17 09:45:00+00:00,HSD,7713.659999999998,7651.04
TP2,119.39,0.5,4941.5,4941.5,4925.580785885464,4909.661571770928,SHORT,2388,2026-02-17 13:00:00+00:00,HSD,7651.039999999998,7770.43
SL,-78.54,0.47,4889.39990234375,4906.109774177513,4864.335094593106,4839.270286842462,SHORT,2391,2026-02-17 13:45:00+00:00,HSD,7770.4299999999985,7691.89
SL,-76.0,0.3,4889.0,4914.331983595479,4851.0020246067825,4813.004049213564,SHORT,2394,2026-02-17 14:30:00+00:00,HSD,7691.8899999999985,7615.89
SL,-75.84,0.31,4897.2001953125,4872.735463440116,4933.897293121076,4970.59439092965,LONG,2399,2026-02-17 15:45:00+00:00,HSD,7615.8899999999985,7540.05
TP2,171.53,0.25,4897.0,4897.0,4942.741786968886,4988.483573937772,LONG,2402,2026-02-17 16:30:00+00:00,HSD,7540.049999999998,7711.58
SL,-67.9,0.5,4876.89990234375,4890.479300074316,4856.5308057479015,4836.161709152054,SHORT,2427,2026-02-17 23:45:00+00:00,HSD,7711.579999999998,7643.68
SL,-39.63,0.5,4931.7998046875,4939.726217178112,4919.910185951581,4908.020567215663,SHORT,2470,2026-02-18 10:30:00+00:00,HSD,7643.6799999999985,7604.05
TP2,81.4,0.5,5009.5,5009.5,4998.64717701768,4987.794354035361,SHORT,2501,2026-02-18 18:15:00+00:00,HSD,7604.049999999998,7685.45
TP2,105.41,0.5,5012.5,5012.5,4998.444734131309,4984.389468262617,SHORT,2504,2026-02-18 19:00:00+00:00,HSD,7685.449999999998,7790.86
SL,12.59,0.5,4996.10009765625,4996.10009765625,4980.990059706028,4965.8800217558055,SHORT,2515,2026-02-18 21:45:00+00:00,HSD,7790.859999999998,7803.45
TP2,76.35,0.5,5009.0,5009.0,5019.180371623585,5029.360743247171,LONG,2540,2026-02-19 05:00:00+00:00,HSD,7803.449999999998,7879.8
TP2,69.09,0.5,5015.5,5015.5,5024.711737590751,5033.923475181502,LONG,2543,2026-02-19 05:45:00+00:00,HSD,7879.799999999998,7948.89
SL,-60.1,0.5,4992.2001953125,5004.220718918256,4974.169409903865,4956.138624495231,SHORT,2576,2026-02-19 14:00:00+00:00,HSD,7948.8899999999985,7888.79
SL,17.32,0.5,5017.89990234375,5017.89990234375,4997.121245188572,4976.342588033395,SHORT,2585,2026-02-19 16:15:00+00:00,HSD,7888.789999999998,7906.11
SL,-78.74,0.44,5016.0,5033.895246401957,4989.157130397065,4962.314260794131,SHORT,2588,2026-02-19 17:00:00+00:00,HSD,7906.109999999998,7827.37
SL,-56.44,0.5,4997.0,5008.288488851773,4980.067266722342,4963.134533444682,SHORT,2593,2026-02-19 18:15:00+00:00,HSD,7827.369999999998,7770.93
SL,-48.88,0.5,5004.60009765625,5014.375847388695,4989.9364730575835,4975.272848458917,SHORT,2626,2026-02-20 03:30:00+00:00,HSD,7770.9299999999985,7722.05
TP2,112.92,0.5,5016.10009765625,5016.10009765625,5031.156582470572,5046.213067284894,LONG,2630,2026-02-20 04:30:00+00:00,HSD,7722.049999999998,7834.97
TP2,77.28,0.5,5019.2998046875,5019.2998046875,5029.603166284101,5039.906527880701,LONG,2633,2026-02-20 05:15:00+00:00,HSD,7834.969999999998,7912.25
SL,-51.26,0.5,5034.7001953125,5024.447242289538,5050.079624846943,5065.4590543813865,LONG,2636,2026-02-20 06:00:00+00:00,HSD,7912.249999999998,7860.99
SL,-78.78,0.49,5195.0,5178.922544810491,5219.116182784263,5243.232365568528,LONG,2715,2026-02-23 02:45:00+00:00,HSD,7860.989999999998,7782.21
SL,-70.66,0.5,5190.5,5176.368483564024,5211.697274653963,5232.894549307926,LONG,2718,2026-02-23 03:30:00+00:00,HSD,7782.209999999998,7711.55
TP2,123.28,0.5,5181.39990234375,5181.39990234375,5164.963003410159,5148.526104476568,SHORT,2721,2026-02-23 04:15:00+00:00,HSD,7711.549999999998,7834.83
TP2,68.94,0.5,5174.2001953125,5174.2001953125,5165.008435346337,5155.816675380174,SHORT,2729,2026-02-23 06:15:00+00:00,HSD,7834.829999999998,7903.77
TP2,97.05,0.5,5169.2001953125,5169.2001953125,5156.259802127604,5143.319408942708,SHORT,2732,2026-02-23 07:00:00+00:00,HSD,7903.769999999998,8000.82
SL,-51.6,0.5,5146.10009765625,5156.419724407661,5130.6206575291335,5115.141217402017,SHORT,2737,2026-02-23 08:15:00+00:00,HSD,8000.819999999998,7949.22
SL,14.57,0.5,5166.7001953125,5166.7001953125,5184.188932924105,5201.67767053571,LONG,2740,2026-02-23 09:00:00+00:00,HSD,7949.2199999999975,7963.79
SL,-51.91,0.5,5170.10009765625,5180.482270815318,5154.526837917649,5138.953578179046,SHORT,2757,2026-02-23 13:15:00+00:00,HSD,7963.789999999997,7911.88
SL,-47.09,0.5,5177.2001953125,5186.617807761988,5163.073776638269,5148.947357964037,SHORT,2760,2026-02-23 14:00:00+00:00,HSD,7911.879999999997,7864.79
SL,-72.78,0.5,5222.60009765625,5208.043782532568,5244.434570341773,5266.269043027296,LONG,2766,2026-02-23 15:30:00+00:00,HSD,7864.789999999997,7792.01
SL,-77.56,0.48,5236.39990234375,5220.2425687837,5260.6359026838245,5284.8719030239,LONG,2769,2026-02-23 16:15:00+00:00,HSD,7792.0099999999975,7714.45
TP2,116.53,0.5,5236.7998046875,5236.7998046875,5252.336983194917,5267.874161702334,LONG,2782,2026-02-23 19:30:00+00:00,HSD,7714.449999999997,7830.98
